9,0.000000,0.000000,0.000000,1.000000,4.000000,0.000000
11,0.000000,0.000000,0.000000,0.000000,0.000000,200.000000
10,0.000000,0.000000,0.000000,0.600000,4.000000,0.000000
11,0.000000,0.000000,0.000000,0.000000,0.000000,4000.000000
2,0.500000,0.500000,1.000000,0.000000,0.000000,0.000000
