12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
8,0.000000,0.000000,0.000000,0.800000,2.000000,0.000000,0
12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
9,0.000000,0.000000,0.000000,1.000000,2.000000,0.000000,0
12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2
9,0.000000,0.000000,0.000000,1.000000,4.000000,0.000000,0
